id,peso,grasa,visibilidad,tipo,precio minorista maximo,id tienda unica,inaguracion,tamanho,ubicacion,tipo de tienda,ventas
FDP28,13.65,Regular,0.134975628,Congelados,260.0936,OUT010,1998,,Sede 3,Abarrotes,260.9936
FDX15,17.2,Bajo,0.15616879,Carne,160.6578,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3690.5294
FDA39,6.32,LF,0,Carne,40.2822,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1139.1838
FDY24,4.88,Regular,0.133700752,Productos para hornear,52.9298,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1995.4026
FDC60,5.425,Regular,0.115119905,Productos para hornear,88.3514,OUT017,2007,,Sede 2,Supermercado Tipo1,1416.8224
FDH28,15.85,Regular,0.110030997,Congelados,37.2506,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,265.6542
FDT25,7.5,Bajo,0.051038045,Enlatados,121.7072,OUT017,2007,,Sede 2,Supermercado Tipo1,3552.7088
DRJ13,12.65,Bajo,0.062837968,Bebidas Suaves,161.5578,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2406.867
NCO07,,Bajo,0.017116983,Otros,211.956,OUT019,1985,Pequeño,Sede 1,Abarrotes,213.056
FDW20,20.75,Bajo,0.024129332,Frutas y Vegetales,124.173,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2956.152
DRF27,,Bajo,0.049754975,Diariamente,152.134,OUT019,1985,Pequeño,Sede 1,Abarrotes,153.134
FDS49,9,Bajo,0,Enlatados,79.7644,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1649.8524
FDX25,,Bajo,0.101561568,Enlatados,181.9292,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3101.2964
NCX42,,Bajo,0.005949644,Productos de casa,165.6526,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4769.1254
FDG33,,Regular,0.13956116,Comida marina,170.4764,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3435.528
FDL56,14.1,Bajo,0.126035694,Frutas y Vegetales,86.4198,OUT045,2002,,Sede 2,Supermercado Tipo1,1133.8574
FDF14,7.55,Bajo,0.027164679,Enlatados,152.334,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2603.278
NCD06,13,Bajo,0.099325278,Productos de casa,45.406,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,605.878
DRM47,,Bajo,0.04357366,Bebidas Fuertes,192.8846,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2293.0152
FDS46,,Regular,0.082741482,Snack,118.7782,OUT019,1985,Pequeño,Sede 1,Abarrotes,119.1782
FDB35,12.3,Regular,0.064565202,Starchy Foods,92.9804,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1929.4884
FDX21,,LF,0.084554569,Snack,109.8912,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2074.6328
NCU05,,Bajo,0.058451805,Higiene,79.9618,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,241.6854
NCR38,17.25,Bajo,0.113748685,Productos de casa,251.3724,OUT045,2002,,Sede 2,Supermercado Tipo1,6795.1548
NCR18,15.85,Bajo,0.020603511,Productos de casa,42.7112,OUT017,2007,,Sede 2,Supermercado Tipo1,639.168
NCU41,18.85,Bajo,0.052044976,Higiene,192.1846,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3248.4382
FDY56,16.35,Regular,0.062764429,Frutas y Vegetales,227.6062,OUT017,2007,,Sede 2,Supermercado Tipo1,7222.5984
DRJ51,14.1,Bajo,0.087977262,Diariamente,229.0668,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3225.1352
FDK21,7.905,Bajo,0.010010425,Snack,249.0408,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3755.112
FDY25,12,Bajo,0.033946163,Enlatados,179.3976,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3440.8544
FDU44,12.15,Regular,0.058414678,Frutas y Vegetales,163.4552,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,974.7312
FDL43,10.1,Bajo,0.027106459,Carne,75.367,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,535.969
FDF05,17.5,Bajo,0.027022883,Congelados,262.491,OUT017,2007,,Sede 2,Supermercado Tipo1,5259.82
DRF15,,Bajo,0.058153409,Diariamente,152.034,OUT019,1985,Pequeño,Sede 1,Abarrotes,306.268
FDL20,17.1,Bajo,0.128937661,Frutas y Vegetales,112.3886,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1779.0176
FDV32,7.785,Bajo,0.088846306,Frutas y Vegetales,61.451,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,759.012
FDJ34,11.8,Regular,0.09357779,Snack,125.9704,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1877.556
FDG08,13.15,Regular,0.165694678,Frutas y Vegetales,171.8764,OUT045,2002,,Sede 2,Supermercado Tipo1,3779.0808
FDQ04,,Bajo,0.148392623,Congelados,41.5796,OUT019,1985,Pequeño,Sede 1,Abarrotes,41.2796
FDW13,8.5,Bajo,0.098438394,Enlatados,51.1324,OUT017,2007,,Sede 2,Supermercado Tipo1,259.662
NCI17,8.645,Bajo,0.143303291,Higiene,96.341,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,193.082
FDY03,17.6,Regular,0.076276208,Carne,110.9202,OUT045,2002,,Sede 2,Supermercado Tipo1,1687.803
FDS12,9.1,Bajo,0.175103435,Productos para hornear,127.5362,OUT017,2007,,Sede 2,Supermercado Tipo1,4655.9394
FDJ55,12.8,Regular,0.023511371,Carne,225.9404,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,4950.8888
DRK01,7.63,Bajo,0.06105276,Bebidas Suaves,95.4436,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1418.154
FDG28,9.285,Regular,0.049559042,Congelados,246.4144,OUT017,2007,,Sede 2,Supermercado Tipo1,1225.072
FDY38,13.6,Regular,0.119418124,Diariamente,231.03,OUT045,2002,,Sede 2,Supermercado Tipo1,5359.69
FDN01,8.895,Bajo,0.072545601,Desayuno,176.237,OUT045,2002,,Sede 2,Supermercado Tipo1,1764.37
NCR54,16.35,Bajo,0.090486828,Productos de casa,195.211,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2553.343
FDG29,17.6,Bajo,0.056245075,Congelados,43.3454,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1006.6896
FDG24,7.975,Bajo,0.014618973,Productos para hornear,85.225,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1081.925
FDG59,15.85,Bajo,0.043479126,Starchy Foods,36.7164,OUT017,2007,,Sede 2,Supermercado Tipo1,308.9312
FDM28,15.7,Bajo,0.045166237,Congelados,178.666,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2516.724
FDW04,8.985,Regular,0.057827101,Congelados,128.831,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1428.141
FDS26,20.35,Bajo,0.089394766,Diariamente,260.1594,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,2093.2752
FDQ56,6.59,Bajo,0.10550944,Frutas y Vegetales,85.6908,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1929.4884
FDK51,19.85,Bajo,0.005234153,Diariamente,264.0884,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,5829.7448
FDL22,16.85,Bajo,0.036390174,Snack,91.4488,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2082.6224
FDH19,,Bajo,0.03292824,Carne,173.1738,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,7298.4996
FDY55,16.75,Bajo,0.081252534,Frutas y Vegetales,256.4988,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,7452.9652
FDY03,17.6,Regular,0.076552407,Carne,110.5202,OUT017,2007,,Sede 2,Supermercado Tipo1,450.0808
FDK21,7.905,Bajo,0.016758569,Snack,250.4408,OUT010,1998,,Sede 3,Abarrotes,500.6816
FDZ10,,Bajo,0.044248175,Snack,126.202,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3668.558
FDZ32,7.785,Regular,0.038288087,Frutas y Vegetales,103.1964,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,736.3748
NCZ18,7.825,Bajo,0.186032678,Productos de casa,253.0698,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,6088.0752
NCF07,,Bajo,0.031867464,Productos de casa,101.0016,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2125.2336
DRE49,20.75,Bajo,0.021370201,Bebidas Suaves,153.0024,OUT017,2007,,Sede 2,Supermercado Tipo1,2277.036
FDJ08,,Bajo,0.193772568,Frutas y Vegetales,190.3846,OUT019,1985,Pequeño,Sede 1,Abarrotes,573.2538
FDT39,6.26,Regular,0.009866049,Carne,151.1366,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2267.049
FDE08,18.2,Bajo,0.082551042,Frutas y Vegetales,147.3734,OUT010,1998,,Sede 3,Abarrotes,296.9468
NCD06,13,Bajo,0.099729888,Productos de casa,46.306,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,559.272
FDB57,20.25,Regular,0.018801549,Frutas y Vegetales,222.1772,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,5559.43
NCT54,8.695,Bajo,0.119721451,Productos de casa,95.5094,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1237.7222
DRF49,7.27,Bajo,0.071222087,Bebidas Suaves,113.5518,OUT045,2002,,Sede 2,Supermercado Tipo1,569.259
FDM25,,Regular,0.060371962,Desayuno,174.0712,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3866.9664
FDF20,12.85,Bajo,0.033287541,Frutas y Vegetales,198.4768,OUT045,2002,,Sede 2,Supermercado Tipo1,1379.5376
FDH27,7.075,Bajo,0.05858462,Diariamente,142.7128,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1869.5664
FDV60,,Regular,0.11679292,Productos para hornear,196.211,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,5499.508
FDY59,8.195,Bajo,0.031452265,Productos para hornear,94.3462,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,925.462
FDK36,7.09,Bajo,0.00721395,Productos para hornear,47.9034,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,583.2408
NCM31,6.095,Bajo,0.081196619,Otros,141.4154,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1418.154
FDE33,19.35,Regular,0.049916364,Frutas y Vegetales,80.2644,OUT017,2007,,Sede 2,Supermercado Tipo1,942.7728
FDU36,6.15,Bajo,0.04627095,Productos para hornear,99.3384,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2364.9216
FDV13,,Regular,0.02747716,Enlatados,87.9856,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3251.7672
FDV20,,Regular,0.104704537,Frutas y Vegetales,125.2678,OUT019,1985,Pequeño,Sede 1,Abarrotes,254.3356
NCQ54,17.7,Bajo,0.012540003,Productos de casa,167.0474,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,5895.659
FDO23,17.85,Bajo,0.147023834,Panes,93.7436,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1134.5232
DRE60,9.395,Bajo,0.159657596,Bebidas Suaves,224.972,OUT045,2002,,Sede 2,Supermercado Tipo1,7696.648
DRP47,15.75,Bajo,0.141398626,Bebidas Fuertes,250.5382,OUT017,2007,,Sede 2,Supermercado Tipo1,2775.7202
FDB21,7.475,Bajo,0.148821808,Frutas y Vegetales,241.2854,OUT045,2002,,Sede 2,Supermercado Tipo1,5317.0788
FDR04,7.075,Bajo,0,Congelados,98.0068,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,874.8612
FDX23,6.445,Bajo,0.029691762,Productos para hornear,92.6436,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1039.9796
FDX19,19.1,Bajo,0.096715523,Frutas y Vegetales,235.0958,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3038.0454
FDD40,20.25,Regular,0.014790559,Diariamente,193.6162,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,3848.324
FDA01,15,Regular,0.054378253,Enlatados,59.1904,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,527.3136
FDS33,6.67,Regular,0.123428594,Snack,89.1514,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2390.8878
FDM50,,Regular,0.029943463,Enlatados,60.222,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1677.816
FDB29,16.7,Regular,0.052368061,Congelados,112.7176,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,801.6232
FDF46,7.07,Bajo,0.093861144,Snack,115.5834,OUT045,2002,,Sede 2,Supermercado Tipo1,1267.0174
FDA33,6.48,Bajo,0.033968647,Snack,148.0076,OUT045,2002,,Sede 2,Supermercado Tipo1,886.8456
FDC08,19,Regular,0.173154079,Frutas y Vegetales,228.272,OUT010,1998,,Sede 3,Abarrotes,452.744
FDB53,13.35,Bajo,0.139735226,Congelados,147.5392,OUT045,2002,,Sede 2,Supermercado Tipo1,3877.6192
FDY31,,Bajo,0.043351896,Frutas y Vegetales,146.6418,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4414.254
DRQ35,,Bajo,0.042086652,Bebidas Fuertes,122.4388,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,5448.9072
FDX36,9.695,Regular,0.12848269,Productos para hornear,223.9404,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,4950.8888
DRD13,15,Bajo,0.049357077,Bebidas Suaves,62.6168,OUT017,2007,,Sede 2,Supermercado Tipo1,958.752
FDC52,11.15,Regular,0.008326735,Diariamente,149.9708,OUT017,2007,,Sede 2,Supermercado Tipo1,1956.1204
FDB45,20.85,Bajo,0.021362955,Frutas y Vegetales,103.2306,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,2404.2038
NCK19,9.8,Bajo,0.151420934,Otros,194.3478,OUT010,1998,,Sede 3,Abarrotes,387.4956
FDV51,16.35,Bajo,0.032511818,Carne,165.0842,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,994.7052
FDZ35,9.6,Regular,0.022323658,Panes,101.299,OUT045,2002,,Sede 2,Supermercado Tipo1,1754.383
NCW17,,Bajo,0.019292355,Higiene,129.9994,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3340.9844
FDV59,13.35,Bajo,0.048124443,Panes,216.7166,OUT045,2002,,Sede 2,Supermercado Tipo1,3918.8988
DRH39,20.7,Bajo,0.09261307,Diariamente,76.367,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,306.268
FDN60,,Bajo,0.094697274,Productos para hornear,158.4604,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,4278.4308
FDU55,16.2,Bajo,0.035984104,Frutas y Vegetales,260.6278,OUT045,2002,,Sede 2,Supermercado Tipo1,4425.5726
FDN58,,Regular,0.056596985,Snack,230.9984,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,9267.936
FDC41,,Bajo,0.2047,Congelados,76.867,OUT019,1985,Pequeño,Sede 1,Abarrotes,229.701
FDO01,,Regular,0.020618324,Desayuno,129.3994,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2055.9904
NCO43,5.5,Bajo,0.04709821,Otros,101.3016,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3339.6528
FDQ07,15.1,Regular,0.087584126,Frutas y Vegetales,221.7456,OUT045,2002,,Sede 2,Supermercado Tipo1,6410.3224
FDF28,15.7,Regular,0.038078899,Congelados,122.9046,OUT017,2007,,Sede 2,Supermercado Tipo1,1992.0736
FDM01,7.895,reg,0.095102092,Desayuno,104.4332,OUT017,2007,,Sede 2,Supermercado Tipo1,2870.9296
FDY49,,Regular,0.011953902,Enlatados,164.5184,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2807.0128
FDR24,17.35,Regular,0.062799379,Productos para hornear,88.183,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,539.298
NCY18,7.285,Bajo,0.031125709,Productos de casa,174.3054,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,4377.635
NCY30,20.25,Bajo,0.026005891,Productos de casa,180.9976,OUT045,2002,,Sede 2,Supermercado Tipo1,2716.464
FDJ22,,Bajo,0.09246392,Snack,190.9504,OUT019,1985,Pequeño,Sede 1,Abarrotes,383.5008
DRI37,15.85,Bajo,0.107765165,Bebidas Suaves,59.5904,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,703.0848
FDL27,6.17,Bajo,0.010647477,Carne,66.3826,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1937.478
NCO30,19.5,Bajo,0.015749341,Productos de casa,182.2608,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3307.6944
NCB07,19.2,Bajo,0.077628053,Productos de casa,197.611,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3142.576
FDX25,16.7,Bajo,0,Enlatados,181.2292,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2554.0088
FDP59,20.85,Regular,0.056695731,Panes,104.0648,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1869.5664
FDR59,14.5,Regular,0.063993068,Panes,260.4594,OUT045,2002,,Sede 2,Supermercado Tipo1,5494.8474
FDT27,11.395,Regular,0.069529262,Carne,233.1616,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,6093.4016
DRI01,7.97,Bajo,0.034452949,Bebidas Suaves,174.0422,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2586.633
FDU09,7.71,Regular,0.06670068,Snack,55.2956,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1255.6988
FDH26,19.25,Regular,0.034699737,Enlatados,141.7496,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,4093.3384
FDH27,7.075,Bajo,0.058346939,Diariamente,142.2128,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3163.8816
FDN39,,Regular,0.065203103,Carne,166.0816,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,5033.448
FDH40,11.6,Regular,0.078929571,Congelados,79.9276,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1137.1864
FDJ56,,Bajo,0.182514881,Frutas y Vegetales,98.77,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2696.49
DRN47,12.1,Bajo,0.016895293,Bebidas Fuertes,178.566,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,898.83
NCO17,10,Bajo,0.073379745,Higiene,118.244,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2756.412
FDX60,14.35,Bajo,0.08075758,Productos para hornear,81.896,OUT045,2002,,Sede 2,Supermercado Tipo1,878.856
FDT22,10.395,Bajo,0.112271498,Snack,58.222,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,659.142
FDX26,,Bajo,0.153741385,Diariamente,182.6292,OUT019,1985,Pequeño,Sede 1,Abarrotes,182.4292
FDG45,8.1,Bajo,0.127929521,Frutas y Vegetales,211.4902,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3610.6334
FDD44,8.05,Regular,0.07838564,Frutas y Vegetales,256.4646,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,5153.292
FDS15,9.195,Regular,0.078502143,Carne,108.7596,OUT017,2007,,Sede 2,Supermercado Tipo1,2588.6304
FDL51,20.7,Regular,0.047684831,Diariamente,212.5876,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1286.3256
FDL32,15.7,Regular,0.123159656,Frutas y Vegetales,110.1544,OUT017,2007,,Sede 2,Supermercado Tipo1,1230.3984
FDZ07,,Regular,0,Frutas y Vegetales,60.2194,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1733.7432
NCW53,,Bajo,0.053392944,Higiene,193.8162,OUT019,1985,Pequeño,Sede 1,Abarrotes,384.8324
NCA54,16.5,Bajo,0.036715907,Productos de casa,180.0318,OUT045,2002,,Sede 2,Supermercado Tipo1,3969.4996
FDX09,9,Bajo,0.065236932,Snack,176.437,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,7763.228
FDO51,6.785,Regular,0.041947547,Carne,41.2112,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,809.6128
FDW49,19.5,Bajo,0.082888496,Enlatados,178.6002,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,1253.7014
FDB27,7.575,Bajo,0.055390121,Diariamente,195.2768,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,5715.2272
FDF45,18.2,Regular,0.012194556,Frutas y Vegetales,57.7904,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1464.76
FDV02,16.75,Bajo,0.060495243,Diariamente,169.8106,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,3251.1014
FDY28,7.47,Regular,0,Congelados,214.3218,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,4274.436
FDX31,,Regular,0.014753811,Frutas y Vegetales,231.7958,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,5375.0034
FDR43,,Bajo,0.160707489,Frutas y Vegetales,38.019,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,1318.284
FDP51,13.85,Regular,0.085622362,Carne,119.4124,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2251.7356
FDL52,6.635,Regular,0.046350909,Congelados,37.4506,OUT017,2007,,Sede 2,Supermercado Tipo1,1176.4686
FDR44,6.11,Regular,0.102920886,Frutas y Vegetales,130.4968,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3523.4136
FDB34,15.25,Bajo,0.026604781,Snack,86.2198,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,610.5386
FDC50,15.85,Bajo,0,Enlatados,96.4094,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,1237.7222
FDT57,15.2,Bajo,0.031860325,Snack,235.1248,OUT010,1998,,Sede 3,Abarrotes,474.0496
FDP22,,Regular,0,Snack,52.6666,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,717.7324
DRE49,20.75,LF,0.021250002,Bebidas Suaves,150.5024,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2580.6408
FDM40,10.195,Bajo,0.159936948,Congelados,143.2154,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2552.6772
FDY32,7.605,Bajo,0.129503146,Frutas y Vegetales,164.021,OUT045,2002,,Sede 2,Supermercado Tipo1,3914.904
FDW07,18,Regular,0.142688846,Frutas y Vegetales,88.5514,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,796.9626
FDU02,,Bajo,0.179484411,Diariamente,228.9352,OUT019,1985,Pequeño,Sede 1,Abarrotes,916.1408
NCF18,18.35,Bajo,0.089163056,Productos de casa,191.3504,OUT045,2002,,Sede 2,Supermercado Tipo1,3259.7568
FDQ56,6.59,Bajo,0.105761491,Frutas y Vegetales,84.8908,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,1677.816
FDN58,13.8,reg,0.056960814,Snack,230.0984,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3707.1744
FDG35,21.2,Regular,0.00704098,Starchy Foods,173.5738,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,2954.1546
FDY34,10.5,Regular,0.011026594,Snack,166.4842,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,2652.5472
NCE19,8.97,Bajo,0.093203257,Productos de casa,52.7956,OUT045,2002,,Sede 2,Supermercado Tipo1,1037.3164
NCK31,,Bajo,0.026916794,Otros,50.9666,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,717.7324
NCJ29,10.6,Bajo,0.035264298,Higiene,86.1224,OUT045,2002,,Sede 2,Supermercado Tipo1,426.112
FDT59,13.65,Bajo,0.015908424,Panes,231.1668,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,6911.004
NCX41,19,Bajo,0.017719277,Higiene,211.0244,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,3811.0392
FDU45,,Regular,0.035334201,Snack,115.3518,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,2277.036
FDW24,,Bajo,0.065652494,Productos para hornear,48.9034,OUT019,1985,Pequeño,Sede 1,Abarrotes,48.6034
FDF22,6.865,Bajo,0.056919038,Snack,212.8218,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,5770.4886
FDM60,10.8,Regular,0.048143292,Productos para hornear,40.2138,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,690.4346
FDR02,16.7,Bajo,0.022047313,Diariamente,110.2886,OUT013,1987,Grande,Sede 3,Supermercado Tipo1,1890.2062
DRP35,,Bajo,0.090427268,Bebidas Fuertes,126.2336,OUT027,1985,Mediano,Sede 3,Supermercado Tipo3,3195.84
FDS48,15.15,Bajo,0.027779254,Productos para hornear,150.1708,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,1504.708
NCZ42,10.5,Bajo,0,Productos de casa,238.3248,OUT010,1998,,Sede 3,Abarrotes,711.0744
FDZ38,17.6,Bajo,0.008033611,Diariamente,174.2422,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,4311.055
FDH19,19.35,Bajo,0.033088472,Carne,175.4738,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,521.3214
NCB55,15.7,Bajo,0.160663021,Productos de casa,59.4562,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,829.5868
FDC15,18.1,LF,0.178975721,Diariamente,155.5288,OUT017,2007,,Sede 2,Supermercado Tipo1,1571.288
FDF11,10.195,Regular,0.017627888,Starchy Foods,239.6538,OUT035,2004,Pequeño,Sede 2,Supermercado Tipo1,2403.538
FDW35,,Bajo,0.0194158,Panes,41.6454,OUT019,1985,Pequeño,Sede 1,Abarrotes,83.8908
FDB44,6.655,Bajo,0.016993225,Frutas y Vegetales,211.0586,OUT045,2002,,Sede 2,Supermercado Tipo1,844.2344
NCC06,19,Bajo,0.027139013,Productos de casa,127.3336,OUT017,2007,,Sede 2,Supermercado Tipo1,2940.1728
FDR04,7.075,Bajo,0.03777249,Congelados,98.0068,OUT010,1998,,Sede 3,Abarrotes,291.6204
FDB17,13.15,Bajo,0.036746479,Congelados,181.2976,OUT045,2002,,Sede 2,Supermercado Tipo1,3259.7568
FDW43,20.1,Regular,0.022460102,Frutas y Vegetales,226.8036,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,3415.554
FDA27,20.35,Regular,0,Diariamente,256.7672,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,5624.6784
NCU41,18.85,Bajo,0.05213575,Higiene,190.1846,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,6687.961
FDY56,16.35,Regular,0.062508438,Frutas y Vegetales,227.1062,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,5642.655
FDV39,11.3,Bajo,0.007309544,Carne,196.2426,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,4943.565
FDN32,17.5,Bajo,0.015623754,Frutas y Vegetales,182.6266,OUT018,2009,Mediano,Sede 3,Supermercado Tipo2,3135.2522
FDW07,18,Regular,0.142978223,Frutas y Vegetales,87.4514,OUT045,2002,,Sede 2,Supermercado Tipo1,796.9626
FDZ27,7.935,Bajo,0.017191055,Diariamente,51.535,OUT045,2002,,Sede 2,Supermercado Tipo1,848.895
FDW23,,Bajo,0.143592939,Productos para hornear,37.3164,OUT019,1985,Pequeño,Sede 1,Abarrotes,38.6164
FDU01,20.25,Regular,0.011995271,Enlatados,184.5924,OUT046,1997,Pequeño,Sede 1,Supermercado Tipo1,4997.4948
FDF10,15.5,Regular,0.15717236,Snack,149.1418,OUT049,1999,Mediano,Sede 1,Supermercado Tipo1,588.5672
